"SubjectId" "ActivityType" "Measurement" "MeanValue"
4 "LAYING" "fBodyAccJerkStdY" -0.944366881666667
5 "LAYING" "fBodyAccJerkStdY" -0.96624258
6 "LAYING" "fBodyAccJerkStdY" -0.935717452807018
7 "LAYING" "fBodyAccJerkStdY" -0.975886145
8 "LAYING" "fBodyAccJerkStdY" -0.979170881666667
9 "LAYING" "fBodyAccJerkStdY" -0.966634136
10 "LAYING" "fBodyAccJerkStdY" -0.968120692241379
11 "LAYING" "fBodyAccJerkStdY" -0.973486716315789
12 "LAYING" "fBodyAccJerkStdY" -0.964703656833333
13 "LAYING" "fBodyAccJerkStdY" -0.981394261612903
14 "LAYING" "fBodyAccJerkStdY" -0.969113291372549
15 "LAYING" "fBodyAccJerkStdY" -0.973215319722222
16 "LAYING" "fBodyAccJerkStdY" -0.986215013
17 "LAYING" "fBodyAccJerkStdY" -0.978343915774648
18 "LAYING" "fBodyAccJerkStdY" -0.986210701230769
19 "LAYING" "fBodyAccJerkStdY" -0.975964111566265
20 "LAYING" "fBodyAccJerkStdY" -0.978451446764706
21 "LAYING" "fBodyAccJerkStdY" -0.973164432777778
22 "LAYING" "fBodyAccJerkStdY" -0.9589609575
23 "LAYING" "fBodyAccJerkStdY" -0.989995616944444
24 "LAYING" "fBodyAccJerkStdY" -0.984124532361111
25 "LAYING" "fBodyAccJerkStdY" -0.948414293561644
26 "LAYING" "fBodyAccJerkStdY" -0.988238648552632
27 "LAYING" "fBodyAccJerkStdY" -0.986116008783784
28 "LAYING" "fBodyAccJerkStdY" -0.981117467
29 "LAYING" "fBodyAccJerkStdY" -0.990468082753623
30 "LAYING" "fBodyAccJerkStdY" -0.972434196714286
1 "SITTING" "fBodyAccJerkStdY" -0.982513909574468
2 "SITTING" "fBodyAccJerkStdY" -0.980804228478261
3 "SITTING" "fBodyAccJerkStdY" -0.956461756730769
4 "SITTING" "fBodyAccJerkStdY" -0.949293158
5 "SITTING" "fBodyAccJerkStdY" -0.954464442045455
6 "SITTING" "fBodyAccJerkStdY" -0.946880042
7 "SITTING" "fBodyAccJerkStdY" -0.971814980208333
8 "SITTING" "fBodyAccJerkStdY" -0.983038783478261
9 "SITTING" "fBodyAccJerkStdY" -0.9585229866
10 "SITTING" "fBodyAccJerkStdY" -0.982045591111111
11 "SITTING" "fBodyAccJerkStdY" -0.968421475660377
12 "SITTING" "fBodyAccJerkStdY" -0.966538919607843
13 "SITTING" "fBodyAccJerkStdY" -0.985908120408163
14 "SITTING" "fBodyAccJerkStdY" -0.968943674259259
15 "SITTING" "fBodyAccJerkStdY" -0.979713045932203
16 "SITTING" "fBodyAccJerkStdY" -0.983230774492754
17 "SITTING" "fBodyAccJerkStdY" -0.98991581109375
18 "SITTING" "fBodyAccJerkStdY" -0.985694744385965
19 "SITTING" "fBodyAccJerkStdY" -0.980999857671233
20 "SITTING" "fBodyAccJerkStdY" -0.972776577272727
21 "SITTING" "fBodyAccJerkStdY" -0.980347168823529
22 "SITTING" "fBodyAccJerkStdY" -0.969776055483871
23 "SITTING" "fBodyAccJerkStdY" -0.979564696911765
24 "SITTING" "fBodyAccJerkStdY" -0.981550132794118
25 "SITTING" "fBodyAccJerkStdY" -0.984068025384615
26 "SITTING" "fBodyAccJerkStdY" -0.987754588717949
27 "SITTING" "fBodyAccJerkStdY" -0.986083114
28 "SITTING" "fBodyAccJerkStdY" -0.96399042625
29 "SITTING" "fBodyAccJerkStdY" -0.985493318833333
30 "SITTING" "fBodyAccJerkStdY" -0.981902116451613
1 "STANDING" "fBodyAccJerkStdY" -0.987018226792453
2 "STANDING" "fBodyAccJerkStdY" -0.973520241111111
3 "STANDING" "fBodyAccJerkStdY" -0.943948547213115
4 "STANDING" "fBodyAccJerkStdY" -0.944075308928571
5 "STANDING" "fBodyAccJerkStdY" -0.936202600714286
6 "STANDING" "fBodyAccJerkStdY" -0.950681450350877
7 "STANDING" "fBodyAccJerkStdY" -0.966850290188679
8 "STANDING" "fBodyAccJerkStdY" -0.97858173
9 "STANDING" "fBodyAccJerkStdY" -0.968234579555556
10 "STANDING" "fBodyAccJerkStdY" -0.944847393636364
11 "STANDING" "fBodyAccJerkStdY" -0.981185823617021
12 "STANDING" "fBodyAccJerkStdY" -0.95666634442623
13 "STANDING" "fBodyAccJerkStdY" -0.979412252631579
14 "STANDING" "fBodyAccJerkStdY" -0.967830182166667
15 "STANDING" "fBodyAccJerkStdY" -0.969934103584906
16 "STANDING" "fBodyAccJerkStdY" -0.984236462179487
17 "STANDING" "fBodyAccJerkStdY" -0.988200349487179
18 "STANDING" "fBodyAccJerkStdY" -0.977179032191781
19 "STANDING" "fBodyAccJerkStdY" -0.973588517808219
20 "STANDING" "fBodyAccJerkStdY" -0.94047417890411
21 "STANDING" "fBodyAccJerkStdY" -0.966024075955056
22 "STANDING" "fBodyAccJerkStdY" -0.956169964285714
23 "STANDING" "fBodyAccJerkStdY" -0.977157997794118
24 "STANDING" "fBodyAccJerkStdY" -0.970228184202899
25 "STANDING" "fBodyAccJerkStdY" -0.974029503513513
26 "STANDING" "fBodyAccJerkStdY" -0.977354949459459
27 "STANDING" "fBodyAccJerkStdY" -0.977605582
28 "STANDING" "fBodyAccJerkStdY" -0.936991280253165
29 "STANDING" "fBodyAccJerkStdY" -0.984782782307692
30 "STANDING" "fBodyAccJerkStdY" -0.960442360508475
1 "WALKING" "fBodyAccJerkStdY" 0.106739857136
2 "WALKING" "fBodyAccJerkStdY" -0.0153329520084746
3 "WALKING" "fBodyAccJerkStdY" -0.00561498755362069
4 "WALKING" "fBodyAccJerkStdY" -0.2099000063
5 "WALKING" "fBodyAccJerkStdY" -0.0545213604089286
6 "WALKING" "fBodyAccJerkStdY" 0.0314450678263158
7 "WALKING" "fBodyAccJerkStdY" -0.0431917460807018
8 "WALKING" "fBodyAccJerkStdY" 0.315883536479167
9 "WALKING" "fBodyAccJerkStdY" -0.228380473480769
10 "WALKING" "fBodyAccJerkStdY" 0.0484867672264151
11 "WALKING" "fBodyAccJerkStdY" -0.170177403123729
12 "WALKING" "fBodyAccJerkStdY" -0.094056408433
13 "WALKING" "fBodyAccJerkStdY" 0.0946741596910526
14 "WALKING" "fBodyAccJerkStdY" -0.353526894237288
15 "WALKING" "fBodyAccJerkStdY" -0.0606839140548148
16 "WALKING" "fBodyAccJerkStdY" -0.433612657843137
17 "WALKING" "fBodyAccJerkStdY" -0.0470379377672131
18 "WALKING" "fBodyAccJerkStdY" -0.320264113035714
19 "WALKING" "fBodyAccJerkStdY" 0.0854010732076923
20 "WALKING" "fBodyAccJerkStdY" 0.255614062961569
21 "WALKING" "fBodyAccJerkStdY" -0.0148415165923077
22 "WALKING" "fBodyAccJerkStdY" 0.213423556139739
23 "WALKING" "fBodyAccJerkStdY" -0.0609753095355932
24 "WALKING" "fBodyAccJerkStdY" -0.294353545672414
25 "WALKING" "fBodyAccJerkStdY" -0.367760098378378
26 "WALKING" "fBodyAccJerkStdY" -0.271952157220339
27 "WALKING" "fBodyAccJerkStdY" -0.0655179027631579
28 "WALKING" "fBodyAccJerkStdY" -0.191757503603704
29 "WALKING" "fBodyAccJerkStdY" -0.155020660771698
30 "WALKING" "fBodyAccJerkStdY" -0.289466095323077
1 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.134580008877551
2 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.0808333491276596
3 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.14772824006198
4 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.177202094317778
5 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.0901720096791489
6 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.341242392604167
7 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.324378560319149
8 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.273943791773684
9 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.355981821428571
10 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.153355802565789
11 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.130443829826087
12 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.0515123126413043
13 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.141775116319149
14 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.138737970022222
15 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.00722860241119048
16 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.281507406948936
17 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.298931144913043
18 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.464546054727273
19 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.349771285415897
20 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" 0.293119526444444
21 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.113161860322222
22 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.0270294444166667
23 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.177697841296296
24 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.163626807636364
25 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.365719830448276
26 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.061537065488
27 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.163243978431818
28 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.00175391954565217
29 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.120381521220833
30 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdY" -0.217432019258065
1 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.381777065283019
2 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.243554146666667
3 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.268191523644068
4 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.314525030788462
5 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.105311152804255
6 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.0169811409705882
7 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.53419130254902
8 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.0700821464439024
9 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.590112916530612
10 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.202796129097872
11 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.437276328518518
12 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.335926381307692
13 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.319400410981818
14 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.371572473072222
15 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.330391429583333
16 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.417127012352941
17 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.365114263583333
18 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.585531432931034
19 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.0131695876025
20 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.255008282372549
21 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.261261053404255
22 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.106099613648095
23 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.380894442941176
24 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.535843319152542
25 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.638086010153846
26 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.420055781272727
27 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.450116431176471
28 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.349026567647059
29 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.408648946938776
30 "WALKING_UPSTAIRS" "fBodyAccJerkStdY" -0.610826602
1 "LAYING" "fBodyAccJerkStdZ" -0.9605869872
2 "LAYING" "fBodyAccJerkStdZ" -0.989345368541667
3 "LAYING" "fBodyAccJerkStdZ" -0.983711904677419
4 "LAYING" "fBodyAccJerkStdZ" -0.980261236296296
5 "LAYING" "fBodyAccJerkStdZ" -0.986135599038461
6 "LAYING" "fBodyAccJerkStdZ" -0.963567540877193
7 "LAYING" "fBodyAccJerkStdZ" -0.975072995192308
8 "LAYING" "fBodyAccJerkStdZ" -0.968699222962963
9 "LAYING" "fBodyAccJerkStdZ" -0.9597147176
10 "LAYING" "fBodyAccJerkStdZ" -0.978582339137931
11 "LAYING" "fBodyAccJerkStdZ" -0.983302949122807
12 "LAYING" "fBodyAccJerkStdZ" -0.972713844666667
13 "LAYING" "fBodyAccJerkStdZ" -0.983670049354839
14 "LAYING" "fBodyAccJerkStdZ" -0.97491443
15 "LAYING" "fBodyAccJerkStdZ" -0.980745097361111
16 "LAYING" "fBodyAccJerkStdZ" -0.988348904571429
17 "LAYING" "fBodyAccJerkStdZ" -0.983854158873239
18 "LAYING" "fBodyAccJerkStdZ" -0.990744752923077
19 "LAYING" "fBodyAccJerkStdZ" -0.988558703373494
20 "LAYING" "fBodyAccJerkStdZ" -0.985707806323529
21 "LAYING" "fBodyAccJerkStdZ" -0.984925270666667
22 "LAYING" "fBodyAccJerkStdZ" -0.976833164027778
23 "LAYING" "fBodyAccJerkStdZ" -0.985502011944444
24 "LAYING" "fBodyAccJerkStdZ" -0.983185637916667
25 "LAYING" "fBodyAccJerkStdZ" -0.971885370136986
26 "LAYING" "fBodyAccJerkStdZ" -0.989370490789474
27 "LAYING" "fBodyAccJerkStdZ" -0.989901169864865
28 "LAYING" "fBodyAccJerkStdZ" -0.974530843125
29 "LAYING" "fBodyAccJerkStdZ" -0.993107759855072
30 "LAYING" "fBodyAccJerkStdZ" -0.982281553142857
1 "SITTING" "fBodyAccJerkStdZ" -0.988339184893617
2 "SITTING" "fBodyAccJerkStdZ" -0.988570804130435
3 "SITTING" "fBodyAccJerkStdZ" -0.9771595725
4 "SITTING" "fBodyAccJerkStdZ" -0.9816994482
5 "SITTING" "fBodyAccJerkStdZ" -0.97602233
6 "SITTING" "fBodyAccJerkStdZ" -0.961636555090909
7 "SITTING" "fBodyAccJerkStdZ" -0.974699194375
8 "SITTING" "fBodyAccJerkStdZ" -0.986185349347826
9 "SITTING" "fBodyAccJerkStdZ" -0.9649413418
10 "SITTING" "fBodyAccJerkStdZ" -0.98911086
11 "SITTING" "fBodyAccJerkStdZ" -0.984349606792453
12 "SITTING" "fBodyAccJerkStdZ" -0.981408871764706
13 "SITTING" "fBodyAccJerkStdZ" -0.988612100204082
14 "SITTING" "fBodyAccJerkStdZ" -0.978180020925926
15 "SITTING" "fBodyAccJerkStdZ" -0.987694113559322
16 "SITTING" "fBodyAccJerkStdZ" -0.984362469130435
17 "SITTING" "fBodyAccJerkStdZ" -0.99081824828125
18 "SITTING" "fBodyAccJerkStdZ" -0.990141676315789
19 "SITTING" "fBodyAccJerkStdZ" -0.988151915753425
20 "SITTING" "fBodyAccJerkStdZ" -0.978458923030303
21 "SITTING" "fBodyAccJerkStdZ" -0.986845672352941
22 "SITTING" "fBodyAccJerkStdZ" -0.981272224354839
23 "SITTING" "fBodyAccJerkStdZ" -0.977936447205882
24 "SITTING" "fBodyAccJerkStdZ" -0.986008449264706
25 "SITTING" "fBodyAccJerkStdZ" -0.989156105538462
26 "SITTING" "fBodyAccJerkStdZ" -0.990693114358974
27 "SITTING" "fBodyAccJerkStdZ" -0.989282516857143
28 "SITTING" "fBodyAccJerkStdZ" -0.978327769444444
29 "SITTING" "fBodyAccJerkStdZ" -0.990445861666667
30 "SITTING" "fBodyAccJerkStdZ" -0.988971211935484
1 "STANDING" "fBodyAccJerkStdZ" -0.992349818113208
2 "STANDING" "fBodyAccJerkStdZ" -0.984599905185185
3 "STANDING" "fBodyAccJerkStdZ" -0.975595949508197
4 "STANDING" "fBodyAccJerkStdZ" -0.976229505535714
5 "STANDING" "fBodyAccJerkStdZ" -0.96807230125
6 "STANDING" "fBodyAccJerkStdZ" -0.969895845789474
7 "STANDING" "fBodyAccJerkStdZ" -0.974533710754717
8 "STANDING" "fBodyAccJerkStdZ" -0.984465744444444
9 "STANDING" "fBodyAccJerkStdZ" -0.972588748666667
10 "STANDING" "fBodyAccJerkStdZ" -0.979428729090909
11 "STANDING" "fBodyAccJerkStdZ" -0.990378149574468
12 "STANDING" "fBodyAccJerkStdZ" -0.978792832786885
13 "STANDING" "fBodyAccJerkStdZ" -0.987871530526316
14 "STANDING" "fBodyAccJerkStdZ" -0.973594305166667
15 "STANDING" "fBodyAccJerkStdZ" -0.986654459433962
16 "STANDING" "fBodyAccJerkStdZ" -0.98865796025641
17 "STANDING" "fBodyAccJerkStdZ" -0.991450377692308
18 "STANDING" "fBodyAccJerkStdZ" -0.989275839041096
19 "STANDING" "fBodyAccJerkStdZ" -0.987524587534247
20 "STANDING" "fBodyAccJerkStdZ" -0.963973097671233
21 "STANDING" "fBodyAccJerkStdZ" -0.979723339662921
22 "STANDING" "fBodyAccJerkStdZ" -0.984305238253968
23 "STANDING" "fBodyAccJerkStdZ" -0.976241315882353
24 "STANDING" "fBodyAccJerkStdZ" -0.979936740869565
25 "STANDING" "fBodyAccJerkStdZ" -0.987898048378378
26 "STANDING" "fBodyAccJerkStdZ" -0.987428086216216
27 "STANDING" "fBodyAccJerkStdZ" -0.98820826225
28 "STANDING" "fBodyAccJerkStdZ" -0.973572051898734
29 "STANDING" "fBodyAccJerkStdZ" -0.991316374615385
30 "STANDING" "fBodyAccJerkStdZ" -0.973954338305085
1 "WALKING" "fBodyAccJerkStdZ" -0.534713440421053
2 "WALKING" "fBodyAccJerkStdZ" -0.615898188474576
3 "WALKING" "fBodyAccJerkStdZ" -0.543529108103448
4 "WALKING" "fBodyAccJerkStdZ" -0.772359087333333
5 "WALKING" "fBodyAccJerkStdZ" -0.633429995714286
6 "WALKING" "fBodyAccJerkStdZ" -0.608624354210526
7 "WALKING" "fBodyAccJerkStdZ" -0.190751539207018
8 "WALKING" "fBodyAccJerkStdZ" -0.4044825094375
9 "WALKING" "fBodyAccJerkStdZ" -0.419104362884615
10 "WALKING" "fBodyAccJerkStdZ" -0.558512650188679
11 "WALKING" "fBodyAccJerkStdZ" -0.747564612033898
12 "WALKING" "fBodyAccJerkStdZ" -0.5314863218
13 "WALKING" "fBodyAccJerkStdZ" -0.406173351578947
14 "WALKING" "fBodyAccJerkStdZ" -0.528889535084746
15 "WALKING" "fBodyAccJerkStdZ" -0.723051140740741
16 "WALKING" "fBodyAccJerkStdZ" -0.45663628254902
17 "WALKING" "fBodyAccJerkStdZ" -0.543872996229508
18 "WALKING" "fBodyAccJerkStdZ" -0.664327149285714
19 "WALKING" "fBodyAccJerkStdZ" -0.227829841936346
20 "WALKING" "fBodyAccJerkStdZ" -0.427690451960784
21 "WALKING" "fBodyAccJerkStdZ" -0.443563412692308
22 "WALKING" "fBodyAccJerkStdZ" -0.343195610652174
23 "WALKING" "fBodyAccJerkStdZ" -0.00623647528983051
24 "WALKING" "fBodyAccJerkStdZ" -0.511115619482759
25 "WALKING" "fBodyAccJerkStdZ" -0.690413386081081
26 "WALKING" "fBodyAccJerkStdZ" -0.396530418305085
27 "WALKING" "fBodyAccJerkStdZ" -0.417957993859649
28 "WALKING" "fBodyAccJerkStdZ" -0.574579748518519
29 "WALKING" "fBodyAccJerkStdZ" -0.529034897169811
30 "WALKING" "fBodyAccJerkStdZ" -0.575410267076923
1 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.401721464285714
2 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.408227423191489
3 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.613525074285714
4 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.668867334444444
5 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.551178075319149
6 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.389057047125
7 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.397774503468085
8 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.0846674186842105
9 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.425377408333333
10 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.396147929736842
11 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.628902742826087
12 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.544461425869565
13 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.356579475531915
14 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.244857128202222
15 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.461599141904762
16 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.36402669587234
17 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.573043711086957
18 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.678751080363636
19 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.0983930104846154
20 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.405294896466667
21 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.293237567085333
22 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.535893778333333
23 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.09851956305
24 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.328569968545455
25 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.734990064137931
26 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.3967016908
27 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.474755492045455
28 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.48848835173913
29 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.547320886875
30 "WALKING_DOWNSTAIRS" "fBodyAccJerkStdZ" -0.535515048387097
1 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.726040200754717
2 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.625090981458333
3 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.738705863898305
4 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.762772175
5 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.668825711276596
6 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.571673957058824
7 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.631919608823529
8 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.508248316829268
9 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.677831082857143
10 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.662894135319149
11 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.803845087037037
12 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.750114855961538
13 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.689235778909091
14 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.391077873148148
15 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.783004506458333
16 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.620123586470588
17 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.680325770833333
18 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.784728430344828
19 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.50771620575
20 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.533201712745098
21 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.603127367234043
22 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.528567802619048
23 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.46895638372549
24 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.562727123050847
25 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.830526636615385
26 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.715726893818182
27 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.657139420784314
28 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.68790763372549
29 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.710116591836735
30 "WALKING_UPSTAIRS" "fBodyAccJerkStdZ" -0.78475388
1 "LAYING" "fBodyGyroMeanX" -0.850249174586
2 "LAYING" "fBodyGyroMeanX" -0.9864311425
3 "LAYING" "fBodyGyroMeanX" -0.970167262903226
4 "LAYING" "fBodyGyroMeanX" -0.967203736481482
5 "LAYING" "fBodyGyroMeanX" -0.975797491730769
6 "LAYING" "fBodyGyroMeanX" -0.935439769649123
7 "LAYING" "fBodyGyroMeanX" -0.953684547692308
8 "LAYING" "fBodyGyroMeanX" -0.957903886111111
9 "LAYING" "fBodyGyroMeanX" -0.930297921
10 "LAYING" "fBodyGyroMeanX" -0.953793912068965
11 "LAYING" "fBodyGyroMeanX" -0.97618747122807
12 "LAYING" "fBodyGyroMeanX" -0.9566538865
13 "LAYING" "fBodyGyroMeanX" -0.96946349
14 "LAYING" "fBodyGyroMeanX" -0.949959040588235
15 "LAYING" "fBodyGyroMeanX" -0.955413596111111
16 "LAYING" "fBodyGyroMeanX" -0.975892407428571
17 "LAYING" "fBodyGyroMeanX" -0.971949211126761
18 "LAYING" "fBodyGyroMeanX" -0.992436927692308
19 "LAYING" "fBodyGyroMeanX" -0.974196217590361
20 "LAYING" "fBodyGyroMeanX" -0.982619403529412
21 "LAYING" "fBodyGyroMeanX" -0.973410473
22 "LAYING" "fBodyGyroMeanX" -0.95336692
23 "LAYING" "fBodyGyroMeanX" -0.979676078055556
24 "LAYING" "fBodyGyroMeanX" -0.976570564027778
25 "LAYING" "fBodyGyroMeanX" -0.890517539315068
26 "LAYING" "fBodyGyroMeanX" -0.988386324868421
27 "LAYING" "fBodyGyroMeanX" -0.987028539054054
28 "LAYING" "fBodyGyroMeanX" -0.946804234625
29 "LAYING" "fBodyGyroMeanX" -0.99312260884058
30 "LAYING" "fBodyGyroMeanX" -0.971789052714286
1 "SITTING" "fBodyGyroMeanX" -0.976161464042553
2 "SITTING" "fBodyGyroMeanX" -0.982621389565217
3 "SITTING" "fBodyGyroMeanX" -0.957550637692308
4 "SITTING" "fBodyGyroMeanX" -0.9605896358
5 "SITTING" "fBodyGyroMeanX" -0.957117251818182
6 "SITTING" "fBodyGyroMeanX" -0.939671400545455
7 "SITTING" "fBodyGyroMeanX" -0.9436317575
8 "SITTING" "fBodyGyroMeanX" -0.982200309782609
9 "SITTING" "fBodyGyroMeanX" -0.950315237
10 "SITTING" "fBodyGyroMeanX" -0.986477363333333
11 "SITTING" "fBodyGyroMeanX" -0.985106875471698
12 "SITTING" "fBodyGyroMeanX" -0.968528985294118
13 "SITTING" "fBodyGyroMeanX" -0.983218202857143
14 "SITTING" "fBodyGyroMeanX" -0.978577117592593
15 "SITTING" "fBodyGyroMeanX" -0.986152580338983
16 "SITTING" "fBodyGyroMeanX" -0.978632856956522
17 "SITTING" "fBodyGyroMeanX" -0.98841106765625
18 "SITTING" "fBodyGyroMeanX" -0.989961500350877
19 "SITTING" "fBodyGyroMeanX" -0.981743664931507
20 "SITTING" "fBodyGyroMeanX" -0.969913284393939
21 "SITTING" "fBodyGyroMeanX" -0.984893559764706
22 "SITTING" "fBodyGyroMeanX" -0.977266731129032
